"Species","Year","Region","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975"
"Hirundinidae1",1981,"CA-BC-10",9.23375604902523,6.93534930650977,7.24380556595928,8.37513422073883,10.2289030761532,11.8933719166136,12.4650664611131
"Hirundinidae1",1982,"CA-BC-10",11.3868781910346,8.49451356687138,8.83240094810202,10.1846807857145,12.5650742972369,14.6702299422212,15.4644970287277
"Hirundinidae1",1983,"CA-BC-10",8.36801632222128,6.16328688703112,6.45665588967381,7.55256780295403,9.28083191536507,10.7579698520337,11.2093531444509
"Hirundinidae1",1984,"CA-BC-10",8.93898274021719,6.59545166157893,6.92438328296767,8.04766579305148,9.92525097934538,11.4549310440523,11.9554762228098
"Hirundinidae1",1985,"CA-BC-10",11.5724606340923,8.33470100670895,8.82241674618463,10.3912033872153,12.9221120881039,15.2101503440193,16.0222264612194
"Hirundinidae1",1986,"CA-BC-10",10.9041983508042,8.07057371783233,8.45039645644021,9.86265461861174,12.0124897762811,13.8675412813021,14.531773328412
"Hirundinidae1",1987,"CA-BC-10",10.682250280075,7.58475953126317,8.00588314851822,9.48393356638892,12.0404656652156,14.1891867154146,15.0971287771499
"Hirundinidae1",1988,"CA-BC-10",8.70376815900591,6.4353585825959,6.76890715336398,7.89753648481663,9.61191642313674,11.1462482178898,11.688367677607
"Hirundinidae1",1989,"CA-BC-10",6.77724569777182,4.84289634910882,5.14274022185237,6.07834481803847,7.58963616438506,8.85189831166755,9.35393988861472
"Hirundinidae1",1990,"CA-BC-10",9.23823646732606,6.99302818924352,7.30256635028387,8.39878305473186,10.1706643304151,11.7001289406007,12.1957397802996
"Hirundinidae1",1991,"CA-BC-10",8.37622367891413,6.27440786607294,6.54253247237349,7.59660889076422,9.2503807375944,10.7791814681173,11.3404540689004
"Hirundinidae1",1992,"CA-BC-10",6.81981417664949,5.11606297958915,5.36782203586119,6.15249653889924,7.54564425568621,8.74066934728613,9.15982154943028
"Hirundinidae1",1993,"CA-BC-10",6.41620963410671,4.73489330262894,4.98515788962248,5.78399856102742,7.1005404483713,8.23791049111605,8.69436051672865
"Hirundinidae1",1994,"CA-BC-10",6.58719976265492,4.91348768153565,5.13163429524985,5.97831754603847,7.27255748711501,8.37404487951488,8.83041344123756
"Hirundinidae1",1995,"CA-BC-10",4.69508567386224,3.44940606436833,3.61652726456071,4.21881659307899,5.18145413709787,5.97124887568226,6.28362260156397
"Hirundinidae1",1996,"CA-BC-10",4.26757098244534,3.15148686175476,3.32199192393922,3.86612298376959,4.6957138872059,5.42596972212218,5.68847169496568
"Hirundinidae1",1997,"CA-BC-10",4.69234786558111,3.45948131629607,3.61742008868662,4.23244171680383,5.19118570747143,6.02090774055304,6.3540540351542
"Hirundinidae1",1998,"CA-BC-10",3.97762285326316,3.00478253359966,3.15984079060915,3.61424546633025,4.38945157090279,5.0060733711547,5.239832240927
"Hirundinidae1",1999,"CA-BC-10",2.99414869680189,2.2010072993863,2.30843617959882,2.69370753348035,3.34851358931495,3.87672980533673,4.08254693350328
"Hirundinidae1",2000,"CA-BC-10",2.61865789693005,1.87493006240565,1.99323560344147,2.34118587778707,2.91305074963444,3.39472086809023,3.57410877100839
"Hirundinidae1",2001,"CA-BC-10",2.00213293314678,1.40258418050791,1.48983756219401,1.78659979016397,2.22867308170891,2.60477147914929,2.74704660689984
"Hirundinidae1",2002,"CA-BC-10",2.13116193459206,1.52154513213264,1.61680547004053,1.90983427807397,2.35481619945162,2.75628175373892,2.89486695274955
"Hirundinidae1",2003,"CA-BC-10",1.76963504420552,1.24219522782136,1.3204415000185,1.57434210699583,1.98245223572742,2.29931900667242,2.41744322577704
